date,Supplier,VendorStockNumber,Shape,Weight,Color,FancyColor,FancyColorIntensity,FancyColorOvertone,Clarity,MeasLength,MeasWidth,MeasDepth,Measurements,CutGrade,Lab,RapNet_List_Price,RapNet_Discount,Price_per_carat,Depth%,Table%,GirdleThin,GirdleThick,Girdle%,Culet Size,Culet condition,Polish,Symmetry,Fluorescence Intensity,Fluoresecnce Color,Crown Height,Crown Angle,Pavilion Depth,PavillionAngle,Treatment,LaserInscription,Comments,CertificateID,CertificateImage,DiamondImage,3DFile,MatchingVendorStockNumber,IsMatchedPairSeparable,CityLocation,StateLocation,CountryLocation,ParcelStoneCount,Status,usd,JPY,fee_%,fee_JPY,Value,ship_USD,ship_JPY,tax,Custom,import,FX,FX_Option,transfer,settle,Sales price,paypal,payment_by_card,yamato,AllCost,PS%,ring
2016/2/29,aarachminov,359224,OV,0.71,D,,,,IF,7.22,5.16,2.79,7.22-5.16x2.79,,GIA,7000,-22,5460,54.1,59,tn,STK,0,n,,Very Good,Very Good,None,,,0,,0,,GIA 1166738727,,1166738727,,,,,,,,HONG KONG,1,G,3876.6,442009,0.07,30940.63,472949.63,116.298,13260.29796,8840.19864,37128.75973,501238.2563,8954.928017,2035.210913,300,512528.3953,543469,18517.946,550336,6867.777778,519396.173,0.186689581,550336
2016/2/29,aarachminov,447767,PS,0.71,G,,,,SI1,7.34,4.96,3.22,7.34-4.96x3.22,,GIA,3500,-17,2905,64.9,61,tk,XTK,0,n,,Very Good,Very Good,None,,,0,,0,,GIA 1208740000,,1208740000,,,,,,,,ISRAEL,1,G,2062.55,235171,0.08,18813.68,253984.68,61.8765,7055.15853,4703.43902,19754.3678,266683.9654,4764.472151,1082.83458,300,272831.2721,291644,10539.184,292531,887.2307692,273718.5029,0.193636763,292531
2016/2/29,aarachminov,459896,PS,0.71,F,,,,VVS2,7.82,5.07,2.95,7.82-5.07x2.95,,GIA,4600,-21,3634,58.1,60,tn,TK,0,n,,Excellent,Very Good,Faint,,,0,,0,,GIA 6215201177,,6215201177,,,,231,,,,HONG KONG,1,G,2580.14,294187,0.08,23534.96,317721.96,77.4042,8825.626884,5883.751256,24711.71025,333608.0884,5960.112541,1354.571032,300,341222.772,364757,12441.738,368624,3867.777778,345090.5497,0.19347127,368624
2016/2/29,aarachminov,460383,PS,0.71,D,,,,IF,7.82,4.91,3.1,7.82-4.91x3.1,,GIA,7000,-27,5110,63.2,58,tk,VTK,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 6202892337,,6202892337,,,,,,,,ISRAEL,1,G,3628.1,413675,0.07,28957.25,442632.25,108.843,12410.27886,8273.51924,34748.70385,469107.5019,8380.892438,1904.748281,300,479693.1427,508650,17334.1,515517,6867.777778,486560.9204,0.186719748,515517
2016/2/29,aarachminov,453869,PS,0.71,F,,,,VS1,7.62,5.07,3.1,7.62-5.07x3.1,,GIA,4500,-17,3735,61.2,56,stk,TK,0,n,,Excellent,Excellent,Faint,,,0,,0,,GIA 7208998863,,7208998863,,,,,,,,ISRAEL,1,G,2651.85,302363,0.08,24189.04,326552.04,79.5555,9070.91811,6047.27874,25398.49575,342879.6926,6125.755421,1392.217141,300,350697.6652,374886,12786.124,378753,3867.777778,354565.4429,0.193453477,378753
2016/2/29,aarachminov,457782,PS,0.71,D,,,,VS2,7.92,5.1,2.94,7.92-5.1x2.94,,GIA,4600,-17,3818,57.7,59,m,TK,0,n,,Very Good,Very Good,None,,,0,,0,,GIA 5213546885,,5213546885,,,,,,,,ISRAEL,1,G,2710.78,309083,0.08,24726.64,333809.64,81.3234,9272.494068,6181.662712,25962.97254,350500.1293,6261.899184,1423.158905,300,358485.1874,383211,13069.174,387078,3867.777778,362352.9652,0.193439124,387078
2016/2/29,aarachminov,415893,PS,0.71,E,,,,SI1,8.37,5.34,2.69,8.37-5.34x2.69,,GIA,4100,-34,2706,50.4,61,tn,STK,0,n,,Very Good,Very Good,Strong,b,,0,,0,,GIA 1198799390,,1198799390,,,,,,,,ISRAEL,1,G,1921.26,219062,0.08,17524.96,236586.96,57.6378,6571.861956,4381.241304,18401.20826,248416.3115,4438.109342,1008.661214,300,254163.0821,271688,9820.768,272575,887.2307692,255050.3128,0.193700127,272575
2016/2/29,aarachminov,457852,PS,0.71,E,,,,VS2,7.62,5.14,2.99,7.62-5.14x2.99,,GIA,4500,-14,3870,58.1,57,tn,VTK,0,n,,Very Good,Very Good,None,,,0,,0,,GIA 2207926242,,2207926242,,,,452,,,,HONG KONG,1,G,2747.7,313292,0.08,25063.36,338355.36,82.431,9398.78262,6265.85508,26316.53102,355273.1687,6347.172452,1442.539194,300,363362.8804,388426,13246.484,392293,3867.777778,367230.6581,0.193431954,392293
2016/2/29,aarachminov,460348,RA,0.71,E,,,,VS2,5.58,4.46,3.1,5.58-4.46x3.1,,GIA,4500,-29,3195,69.4,66,tk,VTK,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 7211134621,,7211134621,,,,,,,,ISRAEL,1,G,2268.45,258648,0.08,20691.84,279339.84,68.0535,7759.46007,5172.97338,21726.43468,293306.8681,5240.106592,1190.933316,300,300037.908,320729,10944.786,324596,3867.777778,303905.6858,0.193562166,324596
2016/2/29,aarachminov,460343,RA,0.71,F,,,,VS1,5.69,4.53,3.05,5.69-4.53x3.05,,GIA,4500,-29,3195,67.2,65,tk,,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 6212080205,,6212080205,,,,,,,,ISRAEL,1,G,2268.45,258648,0.08,20691.84,279339.84,68.0535,7759.46007,5172.97338,21726.43468,293306.8681,5240.106592,1190.933316,300,300037.908,320729,10944.786,324596,3867.777778,303905.6858,0.193562166,324596
2016/2/29,aarachminov,460333,RA,0.71,E,,,,VS1,5.69,4.5,3.03,5.69-4.5x3.03,,GIA,4700,-29,3337,67.4,66,stk,TK,0,n,,Excellent,Excellent,None,,,0,,0,,GIA 2218872081,,2218872081,http://www.feedcenter.net/files/116/certs/2218872081.Jpg,,,,,,,ISRAEL,1,G,2369.27,270144,0.08,21611.52,291755.52,71.0781,8104.324962,5402.883308,22692.09666,306343.3049,5473.010509,1243.866025,300,313360.1815,334971,11429.014,338838,3867.777778,317227.9592,0.193530186,338838
2016/2/29,aarachminov,450979,TR,0.71,E,,,,IF,6.99,4.61,2.79,6.99-4.61x2.79,,GIA,5000,39,6950,60.6,67,m,STK,0,n,,Very Good,Very Good,None,,,0,,0,,,,1205816797,,,,123,,,,HONG KONG,1,G,4934.5,562631,0.07,39384.17,602015.17,148.035,16878.9507,11252.6338,47261.00676,638023.5913,11398.68169,2590.609474,300,652312.8824,691697,23557.698,698564,6867.777778,659180.6602,0.186593263,698564
2016/2/29,aarachminov,442214,BR,0.72,G,,,,VS1,5.73,5.76,3.56,5.73-5.76x3.56,Excellent,GIA,4900,-22,3822,61.9,58,m,,0,n,,Excellent,Excellent,Faint,,,35.5,,41.2,,GIA 7203749067,,7203749067,,,,202,,,,ISRAEL,1,M,2751.84,313764,0.08,25101.12,338865.12,82.5552,9412.943904,6275.295936,26356.17919,355808.419,6356.735026,1444.712506,300,363909.8666,389010,13266.34,392877,3867.777778,367777.6443,0.193429475,392877
2016/2/29,aarachminov,431228,BR,0.72,D,,,,VVS1,5.82,5.85,3.53,5.82-5.85x3.53,Excellent,GIA,7800,-20,6240,60.5,60,tn,M,0,n,,Excellent,Excellent,None,,,33.5,,41.4,,GIA 1207322904,,1207322904,,,,,,,,ISRAEL,1,M,4492.8,512269,0.07,35858.83,548127.83,134.784,15368.07168,10245.38112,43030.59622,580913.049,10378.36692,2358.719754,300,593950.1357,629808,21453.472,636675,6867.777778,600817.9135,0.186626718,636675
2016/2/29,aarachminov,460994,BR,0.72,F,,,,VS1,5.74,5.78,3.57,5.74-5.78x3.57,Excellent,GIA,5300,-20,4240,62,57,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,41,,GIA 6215317164,,6215317164,,,,,,,,ISRAEL,1,M,3052.8,348080,0.08,27846.4,375926.4,91.584,10442.40768,6961.60512,29238.72102,394722.7338,7051.963061,1602.718877,300,403677.4158,431523,14711.782,435890,4367.777778,408045.1935,0.193368604,435890
2016/2/29,aarachminov,398963,BR,0.72,D,,,,VVS2,5.72,5.77,3.55,5.72-5.77x3.55,Excellent,GIA,6600,-20,5280,61.7,58,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,41,,GIA 3195305083,,3195305083,,,,,,,,ISRAEL,1,G,3801.6,433458,0.07,30342.06,463800.06,114.048,13003.75296,8669.16864,36410.47373,491541.3953,8781.687665,1995.838106,300,502618.9211,532960,18160.64,539827,6867.777778,509486.6989,0.186696938,539827
2016/2/29,aarachminov,206296,BR,0.72,E,,,,SI1,5.82,5.87,3.52,5.82-5.87x3.52,Excellent,GIA,4700,-20,3760,60.1,57,tn,STK,0,n,,Excellent,Very Good,None,,,34,,40.6,,GIA 2117812185,,2117812185,,,,,,,,HONG KONG,1,G,2707.2,308674,0.08,24693.92,333367.92,81.216,9260.24832,6173.49888,25928.61978,350036.367,6253.613786,1421.27586,300,358011.2566,382705,13051.97,386572,3867.777778,361879.0344,0.193441424,386572
2016/2/29,aarachminov,240416,BR,0.72,E,,,,SI2,5.75,5.79,3.54,5.75-5.79x3.54,Excellent,GIA,4000,-22,3120,61.4,57,tn,M,0,n,,Very Good,Very Good,Faint,,,34,,41,,GIA 1146125599,,1146125599,,,,,,,,BELGIUM,1,G,2246.4,256134,0.08,20490.72,276624.72,67.392,7684.03584,5122.69056,21515.25811,290455.9845,5189.173812,1179.357685,300,297124.516,317615,10838.91,321482,3867.777778,300992.2938,0.193570833,321482
2016/2/29,aarachminov,460122,BR,0.72,D,,,,VVS1,5.74,5.77,3.56,5.74-5.77x3.56,Excellent,GIA,7800,-20,6240,61.9,58,m,,0,n,,Excellent,Excellent,None,,,35.5,,41,,GIA 1213731835,,1213731835,,,,,,,,ISRAEL,1,M,4492.8,512269,0.07,35858.83,548127.83,134.784,15368.07168,10245.38112,43030.59622,580913.049,10378.36692,2358.719754,300,593950.1357,629808,21453.472,636675,6867.777778,600817.9135,0.186626718,636675
2016/2/29,aarachminov,455146,BR,0.72,E,,,,VVS1,5.76,5.78,3.5,5.76-5.78x3.5,Excellent,GIA,6800,-20,5440,60.7,59,m,STK,0,n,,Excellent,Excellent,None,,,34,,40.8,,GIA 5216463964,,5216463964,,,,,,,,ISRAEL,1,G,3916.8,446593,0.07,31261.51,477854.51,117.504,13397.80608,8931.87072,37513.81414,506436.4909,9047.797658,2056.31765,300,517840.6063,549102,18709.468,555969,6867.777778,524708.384,0.186684805,555969
2016/2/29,aarachminov,384844,BR,0.72,H,,,,VVS1,5.79,5.83,3.5,5.79-5.83x3.5,Excellent,GIA,5200,-20,4160,60.2,60,m,,0,n,,Excellent,Excellent,None,,,33,,41.2,,GIA 2186055128,,2186055128,,,,,,,,ISRAEL,1,G,2995.2,341512,0.08,27320.96,368832.96,89.856,10245.38112,6830.25408,28687.01082,387274.646,6918.898416,1572.476913,300,396066.0213,423386,14435.124,427753,4367.777778,400433.7991,0.193379091,427753
2016/2/29,aarachminov,462929,BR,0.72,G,,,,VS2,5.71,5.73,3.59,5.71-5.73x3.59,Excellent,GIA,4600,-19,3726,62.8,57,m,,0,n,,Excellent,Excellent,Faint,,,36.5,,41,,GIA 7206815529,,7206815529,http://www.feedcenter.net/files/116/certs/7206815529.Pdf,,,,,,,ISRAEL,1,G,2682.72,305883,0.08,24470.64,330353.64,80.4816,9176.512032,6117.674688,25694.17494,346871.3617,6197.06903,1408.42478,300,354776.8555,379247,12934.398,383114,3867.777778,358644.6332,0.193446487,383114
2016/2/29,aarachminov,429432,BR,0.72,F,,,,SI2,5.79,5.82,3.53,5.79-5.82x3.53,Excellent,GIA,3800,-22,2964,60.8,57,tn,M,0,n,,Excellent,Excellent,Medium,b,,34,,40.8,,GIA 5166847722,,5166847722,,,,,,,,ISRAEL,1,G,2134.08,243327,0.08,19466.16,262793.16,64.0224,7299.834048,4866.556032,20439.47121,275932.8613,4929.709333,1120.388485,300,282282.9591,301749,10299.466,305616,3867.777778,286150.7369,0.193611246,305616
2016/2/29,aarachminov,387444,BR,0.72,D,,,,VVS2,5.74,5.77,3.55,5.74-5.77x3.55,Excellent,GIA,6600,-20,5280,61.7,58,tn,STK,0,n,,Excellent,Excellent,None,,,35.5,,41,,,,2161680824,,,,,,,,ISRAEL,1,G,3801.6,433458,0.07,30342.06,463800.06,114.048,13003.75296,8669.16864,36410.47373,491541.3953,8781.687665,1995.838106,300,502618.9211,532960,18160.64,539827,6867.777778,509486.6989,0.186696938,539827
2016/2/29,aarachminov,433601,BR,0.72,E,,,,IF,5.78,5.83,3.51,5.78-5.83x3.51,Excellent,GIA,8000,-23,6160,60.5,61,tn,M,0,n,,Excellent,Excellent,None,,,32.5,,41.6,,GIA 2217172237,,2217172237,,,,,,,,ISRAEL,1,G,4435.2,505701,0.07,35399.07,541100.07,133.056,15171.04512,10114.03008,42478.88602,573464.9612,10245.30228,2328.47779,300,586338.7413,621737,21179.058,628604,6867.777778,593206.5191,0.186631968,628604
2016/2/29,aarachminov,463452,BR,0.72,H,,,,VS1,5.7,5.72,3.56,5.7-5.72x3.56,Excellent,GIA,4500,-19,3645,62.3,58,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,41.2,,GIA 1205826803,,1205826803,http://www.feedcenter.net/files/116/certs/1205826803.Pdf,,,,,,,ISRAEL,1,G,2624.4,299234,0.08,23938.72,323172.72,78.732,8977.02264,5984.68176,25135.65635,339331.3608,6062.362302,1377.809614,300,347071.5327,371010,12654.34,374877,3867.777778,350939.3104,0.193461093,374877
2016/2/29,aarachminov,429792,CU,0.72,D,,,,IF,5.74,5.14,3.19,5.74-5.14x3.19,,GIA,7000,-37,4410,62,70,tn,STK,0,n,,Very Good,Very Good,None,,,0,,0,,GIA 6173233689,,6173233689,,,,,,,,HONG KONG,1,G,3175.2,362036,0.08,28962.88,390998.88,95.256,10861.08912,7240.72608,30411.02522,410548.8404,7334.706134,1666.978667,300,419850.5252,448813,15299.642,453180,4367.777778,424218.303,0.193347786,453180
2016/2/29,aarachminov,452848,EC,0.72,D,,,,VVS1,5.9,4.69,2.98,5.9-4.69x2.98,,GIA,5400,-37,3402,63.5,68,tk,,0,n,,Very Good,Very Good,None,,,0,,0,,,,7213333610,,,,,,,,HONG KONG,1,G,2449.44,279285,0.08,22342.8,301627.8,73.4832,8378.554464,5585.702976,23459.9406,316709.198,5658.203529,1285.955347,300,323953.3569,346296,11814.064,350163,3867.777778,327821.1347,0.193507866,350163
2016/2/29,aarachminov,461162,OV,0.72,F,,,,VVS1,7.04,5.04,3.2,7.04-5.04x3.2,,GIA,4800,-17,3984,63.5,58,stk,TK,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 1205311509,,1205311509,,,,,,,,ISRAEL,1,G,2868.48,327064,0.08,26165.12,353229.12,86.0544,9811.922688,6541.281792,27473.37636,370890.5808,6626.187071,1505.951607,300,379322.7195,405487,13826.558,409854,4367.777778,383690.4973,0.193404474,409854
2016/2/29,aarachminov,459900,PS,0.72,F,,,,VVS1,7.62,5.07,3.2,7.62-5.07x3.2,,GIA,4800,-17,3984,63.1,57,m,VTK,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 7206925754,,7206925754,,,,,,,,ISRAEL,1,G,2868.48,327064,0.08,26165.12,353229.12,86.0544,9811.922688,6541.281792,27473.37636,370890.5808,6626.187071,1505.951607,300,379322.7195,405487,13826.558,409854,4367.777778,383690.4973,0.193404474,409854
2016/2/29,aarachminov,453878,PS,0.72,G,,,,VS2,7.57,5.03,3.19,7.57-5.03x3.19,,GIA,3900,-15,3315,63.4,54,stk,TK,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 6202675347,,6202675347,,http://www.feedcenter.net/files/116/images/453878.Jpg,,,,,,ISRAEL,1,G,2386.8,272142,0.08,21771.36,293913.36,71.604,8164.28808,5442.85872,22859.93174,308609.0785,5513.48994,1253.065895,300,315675.6344,337446,11513.164,341313,3867.777778,319543.4122,0.193524297,341313
2016/2/29,aarachminov,457799,PS,0.72,D,,,,VS2,7.58,5.09,3.18,7.58-5.09x3.18,,GIA,4600,-17,3818,62.4,56,m,TK,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 2207734038,,2207734038,,,,163,,,,HONG KONG,1,G,2748.96,313436,0.08,25074.88,338510.88,82.4688,9403.092576,6268.728384,26328.62568,355436.4466,6350.089512,1443.202162,300,363529.7383,388604,13252.536,392471,3867.777778,367397.5161,0.193430845,392471
2016/2/29,aarachminov,404957,PS,0.72,D,,,,IF,7.97,5.05,3.05,7.97-5.05x3.05,,GIA,7000,-22,5460,60.5,60,stk,VTK,0,n,,Excellent,Excellent,None,,,0,,0,,GIA 5196023366,,5196023366,,,,,,,,ISRAEL,1,G,3931.2,448235,0.07,31376.45,479611.45,117.936,13447.06272,8964.70848,37651.7417,508298.5129,9081.063819,2063.878141,300,519743.4549,551119,18778.046,557986,6867.777778,526611.2326,0.186682005,557986
2016/2/29,aarachminov,459904,PS,0.72,E,,,,VS2,7.83,5.11,3.18,7.83-5.11x3.18,,GIA,4500,-15,3825,62.3,58,tn,STK,0,n,,Excellent,Excellent,None,,,0,,0,,GIA 2217048896,,2217048896,,,,,,,,USA,1,M,2754,314011,0.08,25120.88,339131.88,82.62,9420.3324,6280.2216,26376.92432,356088.4783,6361.738456,1445.849649,300,364196.0664,389316,13276.744,393183,3867.777778,368063.8442,0.193428988,393183
2016/2/29,aarachminov,459902,PS,0.72,F,,,,VS1,7.76,4.99,3.14,7.76-4.99x3.14,,GIA,4500,-15,3825,62.9,58,stk,TK,0,n,,Excellent,Excellent,None,,,0,,0,,GIA 3215122349,,3215122349,,,,,,,,USA,1,M,2754,314011,0.08,25120.88,339131.88,82.62,9420.3324,6280.2216,26376.92432,356088.4783,6361.738456,1445.849649,300,364196.0664,389316,13276.744,393183,3867.777778,368063.8442,0.193428988,393183
2016/2/29,aarachminov,457794,PS,0.72,G,,,,VVS2,7.85,5.05,3.18,7.85-5.05x3.18,,GIA,4300,-14,3698,62.9,56,stk,TK,0,n,,Excellent,Excellent,None,,,0,,0,,GIA 6212056726,,6212056726,,,,355,,,,HONG KONG,1,G,2662.56,303585,0.08,24286.8,327871.8,79.8768,9107.552736,6071.701824,25501.14036,344265.3949,6150.51184,1397.8436,300,352113.7504,376400,12837.6,380267,3867.777778,355981.5281,0.193451116,380267
2016/2/29,aarachminov,460349,RA,0.72,E,,,,SI1,5.68,4.61,3.1,5.68-4.61x3.1,,GIA,4100,-29,2911,67.2,65,m,TK,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 5216872068,,5216872068,http://www.feedcenter.net/files/116/certs/5216872068.Jpg,,,,,,,ISRAEL,1,G,2095.92,238976,0.08,19118.08,258094.08,62.8776,7169.303952,4779.535968,20073.98719,270998.8271,4841.559795,1100.354499,300,277240.7414,296358,10708.888,297245,887.2307692,278127.9722,0.193623928,297245
2016/2/29,aarachminov,460335,RA,0.72,E,,,,VS1,5.68,4.53,3.06,5.68-4.53x3.06,,GIA,4700,-29,3337,67.6,64,stk,VTK,0,n,,Excellent,Excellent,None,,,0,,0,,GIA 1215516582,,1215516582,,,,,,,,ISRAEL,1,G,2402.64,273949,0.08,21915.92,295864.92,72.0792,8218.470384,5478.980256,23011.71605,310658.1667,5550.098153,1261.385944,300,317769.6508,339685,11589.29,343552,3867.777778,321637.4286,0.193520467,343552
2016/2/29,aarachminov,460346,RA,0.72,D,,,,VS2,5.68,4.51,3.05,5.68-4.51x3.05,,GIA,4600,-29,3266,67.5,65,stk,TK,0,n,,Excellent,Excellent,Faint,,,0,,0,,,,3215894605,,,,,,,,ISRAEL,1,G,2351.52,268120,0.08,21449.6,289569.6,70.5456,8043.609312,5362.406208,22522.08124,304048.0968,5432.005211,1234.546639,300,311014.6486,332464,11343.776,336331,3867.777778,314882.4264,0.193536744,336331
2016/2/29,aarachminov,460345,RA,0.72,D,,,,VS2,5.57,4.48,3.13,5.57-4.48x3.13,,GIA,4600,-29,3266,69.7,64,vtk,,0,n,,Excellent,Very Good,None,,,0,,0,,GIA 5216111165,,5216111165,,,,,,,,ISRAEL,1,G,2351.52,268120,0.08,21449.6,289569.6,70.5456,8043.609312,5362.406208,22522.08124,304048.0968,5432.005211,1234.546639,300,311014.6486,332464,11343.776,336331,3867.777778,314882.4264,0.193536744,336331
2016/2/29,aarachminov,916514,,0.73,,Y,Fancy Vivid,,VS2,5.77,5.81,3.57,5.77-5.81x3.57,,GIA,0,,72100,61.6,59,tn,M,0,n,,Very Good,Excellent,None,,,0,,0,,GIA 5171379456,,5171379456,http://www.feedcenter.net/files/116/certs/5171379456.Pdf,,,,,,,HONG KONG,1,G,52633,6001214,0.06,360072.84,6361286.84,1578.99,180036.4398,120024.2932,504101.9786,6805376.712,121582.2173,27632.32211,300,6954891.251,7314964,234118.848,7346831,31867.77778,6986759.029,0.179597603,7346831
2016/2/29,aarachminov,444210,BR,0.73,G,,,,VS2,5.72,5.76,3.59,5.72-5.76x3.59,Excellent,GIA,4600,-17,3818,62.5,59,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,41.2,,GIA 2208720446,,2208720446,,,,202,,,,ISRAEL,1,M,2787.14,317789,0.08,25423.12,343212.12,83.6142,9533.691084,6355.794056,26694.27881,360372.764,6438.27984,1463.245418,300,368574.2892,393997,13435.898,397864,3867.777778,372442.067,0.193422793,397864
2016/2/29,aarachminov,461263,BR,0.73,E,,,,VVS2,5.77,5.79,3.57,5.77-5.79x3.57,Excellent,GIA,6300,-17,5229,61.8,57,m,,0,n,,Very Good,Very Good,None,,,35,,40.8,,GIA 7198586842,,7198586842,http://www.feedcenter.net/files/116/certs/7198586842.Pdf,,,,,,,ISRAEL,1,G,3817.17,435233,0.07,30466.31,465699.31,114.5151,13057.0117,8704.674468,36559.57489,493554.2611,8817.648742,2004.011078,300,504675.9209,535142,18234.828,542009,6867.777778,511543.6987,0.186696241,542009
2016/2/29,aarachminov,443997,BR,0.73,H,,,,VS1,5.74,5.77,3.59,5.74-5.77x3.59,Excellent,GIA,4500,-22,3510,62.4,56,m,STK,0,n,,Excellent,Excellent,Faint,,,35.5,,41,,GIA 6202812473,,6202812473,,,,,,,,ISRAEL,1,M,2562.3,292153,0.08,23372.24,315525.24,76.869,8764.60338,5843.06892,24540.85378,331301.5261,5918.904394,1345.205544,300,338865.636,362237,12356.058,366104,3867.777778,342733.4138,0.193475542,366104
2016/2/29,aarachminov,423467,BR,0.73,H,,,,VVS2,5.76,5.79,3.58,5.76-5.79x3.58,Excellent,GIA,4800,-19,3888,62,56,tn,M,0,n,,Excellent,Excellent,None,,,35.5,,40.8,,GIA 1199543868,,1199543868,,,,174,,,,BELGIUM,1,G,2838.24,323616,0.08,25889.28,349505.28,85.1472,9708.483744,6472.322496,27183.7445,366980.5507,6556.331992,1490.075453,300,375326.9582,401216,13681.344,405583,4367.777778,379694.736,0.193412027,405583
2016/2/29,aarachminov,460917,BR,0.73,E,,,,VVS2,5.8,5.82,3.51,5.8-5.82x3.51,Excellent,GIA,6300,-17,5229,60.5,61,m,STK,0,n,,Excellent,Excellent,None,,,33.5,,41,,GIA 2197894286,,2197894286,,,,,,,,ISRAEL,1,M,3817.17,435233,0.07,30466.31,465699.31,114.5151,13057.0117,8704.674468,36559.57489,493554.2611,8817.648742,2004.011078,300,504675.9209,535142,18234.828,542009,6867.777778,511543.6987,0.186696241,542009
2016/2/29,aarachminov,424244,BR,0.73,D,,,,IF,5.77,5.81,3.59,5.77-5.81x3.59,Excellent,GIA,10000,-16,8400,61.9,57,tn,STK,0,n,,Excellent,Excellent,None,,,35.5,,41,,GIA 5171163476,,5171163476,,,,,,,,ISRAEL,1,M,6132,699170,0.07,48941.9,748111.9,183.96,20975.1192,13983.4128,58730.28256,792858.8146,14164.90765,3219.297193,300,810543.0194,859484,29262.456,866351,6867.777778,817410.7972,0.186523542,866351
2016/2/29,aarachminov,449529,BR,0.73,D,,,,VVS1,5.86,5.9,3.52,5.86-5.9x3.52,Excellent,GIA,7800,-22,6084,60,60,tn,M,0,n,,Excellent,Excellent,None,,,32,,41.6,,GIA 2216172437,,2216172437,,,,,,,,ISRAEL,1,M,4441.32,506399,0.07,35447.93,541846.93,133.2396,15191.97919,10127.98613,42537.51723,574256.4825,10259.44329,2331.691656,300,587147.6175,622595,21208.23,629462,6867.777778,594015.3953,0.186631759,629462
2016/2/29,aarachminov,374764,BR,0.73,F,,,,SI1,5.81,5.84,3.54,5.81-5.84x3.54,Excellent,GIA,4500,-17,3735,60.8,57,tn,M,0,n,,Excellent,Excellent,None,,,34.5,,41,,GIA 2165190744,,2165190744,,,,,,,,BELGIUM,1,G,2726.55,310881,0.08,24870.48,335751.48,81.7965,9326.43693,6217.62462,26114.00492,352539.0665,6298.326043,1431.437737,300,360568.8303,385439,13144.926,389306,3867.777778,364436.608,0.193436575,389306
2016/2/29,aarachminov,262307,BR,0.73,E,,,,SI1,5.73,5.77,3.57,5.73-5.77x3.57,Excellent,GIA,4700,-22,3666,62.1,58,m,STK,0,n,,Very Good,Excellent,None,,,35,,41.2,,,,1135392503,,,,,,,,BELGIUM,1,G,2676.18,305138,0.08,24411.04,329549.04,80.2854,9154.141308,6102.760872,25631.59217,346026.4944,6181.974959,1404.994309,300,353913.4636,378324,12903.016,382191,3867.777778,357781.2414,0.193447944,382191
2016/2/29,aarachminov,463545,BR,0.73,G,,,,VS1,5.8,5.83,3.56,5.8-5.83x3.56,Excellent,GIA,4900,-21,3871,61.2,59,m,STK,0,n,,Excellent,Excellent,Faint,,,34,,41.4,,GIA 6212751866,,6212751866,http://www.feedcenter.net/files/116/certs/6212751866.Pdf,,,,,,,ISRAEL,1,G,2825.83,322201,0.08,25776.08,347977.08,84.7749,9666.034098,6444.022732,27064.88455,365375.9414,6527.664664,1483.560151,300,373687.1662,399463,13621.742,403330,3867.777778,377554.944,0.193414659,403330
2016/2/29,aarachminov,442569,BR,0.73,H,,,,VVS1,5.73,5.77,3.55,5.73-5.77x3.55,Excellent,GIA,5200,-20,4160,61.8,58,m,STK,0,n,,Excellent,Excellent,None,,,36,,40.6,,GIA 6205161759,,6205161759,,,,,,,,HONG KONG,1,G,3036.8,346255,0.08,27700.4,373955.4,91.104,10387.67808,6925.11872,29085.42374,392653.2205,7014.98994,1594.315895,300,401562.5264,429262,14634.908,433629,4367.777778,405930.3042,0.193371414,433629
2016/2/29,aarachminov,461171,BR,0.73,F,,,,VS1,5.75,5.77,3.56,5.75-5.77x3.56,Excellent,GIA,5300,-17,4399,61.8,58,m,STK,0,n,,Excellent,Excellent,None,,,35,,41,,GIA 6212748568,,6212748568,,,,,,,,ISRAEL,1,M,3211.27,366149,0.08,29291.92,395440.92,96.3381,10984.47016,7322.980108,30756.51602,415212.9663,7418.033596,1685.916726,300,424616.9166,453908,15472.872,458275,4367.777778,428984.6944,0.193340941,458275
2016/2/29,aarachminov,424008,BR,0.73,E,,,,VVS1,5.79,5.82,3.56,5.79-5.82x3.56,Excellent,GIA,6800,-20,5440,61.4,59,m,,0,n,,Excellent,Excellent,None,,,34,,41.4,,GIA 1203115210,,1203115210,,,,,,,,ISRAEL,1,G,3971.2,452796,0.07,31695.72,484491.72,119.136,13583.88672,9055.92448,38034.8649,513470.6761,9173.467678,2084.879018,300,525029.0228,556724,18968.616,563591,6867.777778,531896.8006,0.186677779,563591
